0.0029408357893923;0.0453802494240596
0.00279282873653446;0.0891903370699752
0.00264482168367669;0.13300042471589
0.00364482168367669;0.171109023282153
0.00394482168367669;0.214919110928068
0.00422010579286724;0.258716328395475
0.00543765042021127;0.306323118701656
0.00530251354586286;0.346323633508796
0.0084814476376786;0.405359142331304
0.0100741322282139;0.433924503532864
0.011628206283221;0.473918583250749
0.0115188097658913;0.506299952380339
0.0147041789469619;0.563430674783459
0.0213130156115264;0.607215022072356
0.031280968867038;0.656700858440906
0.0361491138882095;0.715729932174159
0.0444278562143656;0.765222203631964
0.050998082343402;0.820435269437187
0.0660272332977258;0.871806586957361
0.0777487483751398;0.90223812404278
0.0979677988133694;0.917399194326825
0.114911388820962;0.902096552079177
0.133550624847166;0.884882688322887
0.142093205832764;0.856278716585799
0.154007773587819;0.829566661089589
0.167643727718503;0.793324238407186
0.179564730562812;0.764707396491589
0.196585541641462;0.726547317211289
0.21024080103991;0.684590535270724
0.223863884992084;0.652157685427097
0.230678644512799;0.634988867295589
0.244295293375719;0.604460803871349
0.249414406877823;0.589203207248484
0.264707396491589;0.562478281573765
0.271522156012303;0.545309463442258
0.286815145626069;0.518584537767538
0.30211457032909;0.489954825673432
0.314003397727126;0.470861915854772
0.334370455218213;0.442212898492902
0.353035431601436;0.417379889059061
0.376787346040489;0.386813215099293
0.397135098263812;0.363878556995585
0.427624551152524;0.339000501936961
0.449642209037439;0.321773768002162
0.471646996743844;0.308356606906137
0.505469825866484;0.296799186604718
0.559569621230646;0.273259758812854
0.591728979780949;0.264089627923139
0.622160516866369;0.256354650639004
0.639078366516943;0.248671154068906
0.686414883074428;0.23706225305345
0.708400365513069;0.229359451215588
0.754034800962689;0.221566558128161
0.796297249642852;0.211881748799856
0.833479195356439;0.206025817578089
0.877417984787449;0.200144145999305
0.901086243066191;0.194339695491576
0.92812648811439;0.190427161224726
0.950099100374522;0.18653393222564
0.975450134493365;0.182627833048044
0.987287481177364;0.178773214584486
